readout,kind,block,dim,category,n_exemplars,k,effective_k,mean_knn_dist,mean_pairwise_dist,local_coherence,global_dispersion,local_over_global,global_dispersion_per_sqrt_dim,mean_knn_dist_per_sqrt_dim
cls_L04,cls,4,768,tray,80,5,5,24.562535562044825,33.194316534208795,0.040712409249200096,23.366803562066686,0.0017423182910345514,0.8431768954162693,0.886324157420396
cls_L04,cls,4,768,refrigerator,65,5,5,24.372671886374253,33.63652579806775,0.04102955985548135,23.659887831743898,0.0017341400833030573,0.8537526630408557,0.8794730421542875
cls_L04,cls,4,768,closet,81,5,5,24.7066726031894,33.56193656097324,0.04047489583323775,23.612153284825876,0.001714155221042401,0.8520301909463079,0.8915252548894596
cls_L04,cls,4,768,glass,80,5,5,24.801119018159618,33.6506418779191,0.04032076130386659,23.635077873211234,0.0017059711637154135,0.8528574107760172,0.8949332963336502
cls_L04,cls,4,768,scarf,73,5,5,25.11123944138528,33.241604238664266,0.039822805335204686,23.381436885311558,0.0017031804131858873,0.8437049299859296,0.9061238031980587
cls_L04,cls,4,768,fork,63,5,5,24.79571925811785,33.71685587980075,0.040329541949972306,23.74177012145475,0.001698674603606227,0.8567073356662571,0.8947384492765456
cls_L04,cls,4,768,flower,93,5,5,22.985961444354185,36.42341023882711,0.04350481498983024,25.662157449026918,0.001695290626918038,0.9260033444488908,0.8294344392175156
cls_L04,cls,4,768,bowl,88,5,5,24.442054589748032,34.528799203905145,0.04091309085036737,24.247350397195554,0.0016873221271673203,0.8749508924347521,0.8819766748086597
cls_L04,cls,4,768,book,94,5,5,25.06481391109981,33.59428601755049,0.039896565900980244,23.65886484566174,0.0016863262950798743,0.8537157492102362,0.9044485661725846
cls_L04,cls,4,768,can,61,5,5,25.114003777598935,33.61473064675388,0.03981842197905437,23.620836879674414,0.0016857329053111528,0.8523435331852665,0.9062235525891266
cls_L04,cls,4,768,cup,83,5,5,24.124408596582775,35.02967346541146,0.041451793356776845,24.676631282471174,0.0016797995189165775,0.8904412321017421,0.8705146123298493
cls_L04,cls,4,768,towel,83,5,5,25.068355226328794,33.9174534098412,0.039890929858442406,23.849565033695058,0.0016726061796969397,0.860597049516208,0.9045763523788808
cls_L04,cls,4,768,basket,91,5,5,24.638201896001053,34.576119720239674,0.04058737744828314,24.352871521591155,0.0016666362080668205,0.878758558033189,0.8890545310627848
cls_L04,cls,4,768,dress,97,5,5,25.27064792937382,33.81634959280696,0.03957160112375397,23.784388896625448,0.0016637636264587158,0.8582452082485905,0.9118759615387646
cls_L04,cls,4,768,pillow,85,5,5,25.47151080756431,33.99535050577127,0.03925954795359169,23.909680201403873,0.0016419938544927314,0.8627662687823995,0.9191239763383574
cls_L04,cls,4,768,necklace,85,5,5,25.16217355551747,34.53980490127937,0.03974219467939103,24.253838399211777,0.0016385940247990855,0.8751850080416627,0.907961729729631
cls_L04,cls,4,768,pony,63,5,5,24.821748087535518,35.02556984676547,0.04028725118285121,24.695532034871327,0.0016313578960746257,0.8911232542571242,0.8956776837559819
cls_L04,cls,4,768,bench,64,5,5,25.269889406111293,34.6142467120301,0.03957278893979485,24.326424566533856,0.0016267408649208398,0.8778042357443405,0.9118485906881517
cls_L04,cls,4,768,bed,74,5,5,25.76373661177373,34.063718855734415,0.038814245583577794,23.96081219640262,0.0016199052546893718,0.8646113357246952,0.9296687667586363
cls_L04,cls,4,768,lamp,92,5,5,24.666673766442056,35.462933364462174,0.04054052887181152,25.044967705146252,0.001618709568688373,0.9037324279007296,0.8900819211917501
cls_L04,cls,4,768,crib,60,5,5,26.48024338066064,34.23651357423608,0.03776400335996653,24.02206007464299,0.00157205515441322,0.8668214281615308,0.9555234777519517
cls_L04,cls,4,768,bucket,71,5,5,25.732479538020424,35.79682688217867,0.0388613929925592,25.093695931638283,0.0015486516254292586,0.9054907563183738,0.9285408742620394
cls_L04,cls,4,768,pajamas,86,5,5,26.35242045828389,34.97463626723102,0.03794717838473353,24.625204331748222,0.0015409893811849454,0.8885855218615234,0.9509110653367754
cls_L04,cls,4,768,paper,99,5,5,25.796535387296267,35.63946572129182,0.03876489555618616,25.16031066646098,0.001540716093297698,0.9078945085109913,0.9308522906259504
cls_L04,cls,4,768,dog,71,5,5,25.739463206275737,36.015824230627445,0.03885084906340169,25.32826880747943,0.0015338927961759887,0.9139551758815907,0.9287928756837354
cls_L04,cls,4,768,blanket,92,5,5,26.674311976420213,35.618977973327674,0.03748925186463998,25.051158024421742,0.001496507739406404,0.9039558018069842,0.9625263250021419
cls_L04,cls,4,768,window,99,5,5,26.709767155816138,36.70603652249385,0.03743948774118185,25.859184862947792,0.001447821651750007,0.9331129588529503,0.963805703587667
cls_L04,cls,4,768,bird,63,5,5,26.520371398394158,37.14147322808537,0.037706862584154885,26.117730912048557,0.0014437265898455238,0.9424424357933403,0.9569714728669825
cls_L04,cls,4,768,car,69,5,5,26.337639875115876,39.138130862975046,0.03796847419668807,27.66794346494487,0.0013722911587120278,0.9983809129630793,0.9503777169823483
cls_L04,cls,4,768,balloon,74,5,5,27.855844706185618,39.818417724794706,0.035899108806344754,28.0756395973993,0.0012786568470436613,1.0130923799518377,1.0051612149762925
cls_L04,cls,4,768,ball,86,5,5,27.49311048699853,40.88738267885025,0.03637274874637773,28.833966393733494,0.0012614549191637624,1.040456141201666,0.9920721712830453
cls_L04,cls,4,768,stick,73,5,5,28.27167618592901,40.7014626562523,0.03537108990013497,28.690019929615964,0.0012328708724117096,1.035261920588719,1.020166241024253
cls_L05,cls,5,768,stroller,88,5,5,20.515143463844765,28.663524885151773,0.04874447998681404,20.141603389390312,0.002420089356564852,0.7267975086734485,0.7402764750821604
cls_L05,cls,5,768,swing,65,5,5,21.17310645667581,29.83024728128844,0.0472297252198769,21.011181196898157,0.0022478377001883807,0.7581756950013222,0.764018669521399
cls_L05,cls,5,768,cracker,73,5,5,22.472585506057502,29.326268345161402,0.04449866259182546,20.553807078936593,0.002164983957518381,0.7416716281184799,0.8109095807068238
cls_L05,cls,5,768,watch,97,5,5,22.236323989873902,31.034697205587626,0.044971462030117274,21.835187826528838,0.0020595866812502905,0.7879094730907791,0.8023842275838394
cls_L05,cls,5,768,grass,100,5,5,22.926259653246184,30.829362905866905,0.04361810496455786,21.635236458320943,0.0020160678645036153,0.7806943495745502,0.8272801363945589
cls_L05,cls,5,768,vacuum,62,5,5,23.246696739173004,31.141656464120416,0.04301686434076891,21.85232528823968,0.001968525718584255,0.7885278679740279,0.8388429137581956
cls_L05,cls,5,768,doll,89,5,5,23.688784159553656,31.12056893779501,0.04221407030705294,21.870923305553468,0.0019301457792746195,0.7891989661179347,0.8547953694558279
cls_L05,cls,5,768,table,94,5,5,23.205206844184428,32.00823132119155,0.04309377661292491,22.596632891496192,0.0019070884064830043,0.8153857551677799,0.8373457761306766
cls_L05,cls,5,768,plate,93,5,5,22.49419653031178,33.3347035705509,0.04445591104587631,23.500925885737757,0.001891666365062481,0.8480166178960087,0.8116894013737408
cls_L05,cls,5,768,jar,79,5,5,23.77417739131461,31.81163790243555,0.04206244378261133,22.31088442566101,0.0018852880495509598,0.8050746955633759,0.8578767322898379
cls_L05,cls,5,768,purse,76,5,5,24.18925008886837,31.775165688705414,0.041340678041945134,22.301932372308674,0.001853681436738461,0.8047516661625777,0.8728543781439583
cls_L05,cls,5,768,slide,57,5,5,23.702238067393843,32.8225907638579,0.04219010867904737,23.060226688327536,0.001829561749295503,0.832114255379981,0.855280845537902
cls_L05,cls,5,768,shoe,94,5,5,24.1360328784339,32.201301744126795,0.04143182954036837,22.65200639195405,0.001829057824877044,0.8173838742549872,0.870934067470842
cls_L05,cls,5,768,rock,71,5,5,24.1200815968826,32.45866628641537,0.04145922956285708,22.822469941258095,0.001816596962097768,0.823534947759844,0.8703584751772443
cls_L05,cls,5,768,box,86,5,5,24.486196025826896,32.07768855382553,0.040839336536604,22.540047333787403,0.0018118567335653315,0.8133438997318165,0.8835694916838189
cls_L05,cls,5,768,couch,98,5,5,24.249330076764696,32.38550167969724,0.04123825263767527,22.829335729585498,0.001806371115048822,0.8237826955560331,0.8750223279680117
cls_L05,cls,5,768,bottle,85,5,5,24.035323962411812,32.92495724035717,0.041605430472411054,23.10239360344684,0.0018009142769606172,0.8336358228671701,0.8673000474848952
cls_L05,cls,5,768,oven,83,5,5,24.76776407010115,32.46605664788198,0.040375061599006744,22.773332674958915,0.0017729096647941356,0.821761859389527,0.8937297033186276
cls_L05,cls,5,768,apple,64,5,5,23.91894227215166,33.86196667354054,0.04180786878541363,23.765287670240888,0.0017591989360922328,0.8575559521114045,0.8631004849723676
cls_L05,cls,5,768,sink,64,5,5,24.7895974483879,32.80118089613903,0.04033950136068189,23.0239820317134,0.0017520644910649238,0.8308063889891774,0.894517547495576
cls_L05,cls,5,768,pants,90,5,5,25.04571101660673,32.40946882096491,0.03992699585717264,22.812568011758316,0.0017502192579368096,0.8231776426559569,0.903759249842717
cls_L05,cls,5,768,shower,77,5,5,24.897604422585072,32.644496024607506,0.04016450671426371,22.949950576678603,0.001750091207389278,0.828135008958375,0.8984149134722693
cls_L05,cls,5,768,tree,99,5,5,24.088638974274783,33.7022127274989,0.04151334581700277,23.742768458128573,0.0017484627325669035,0.856743360037968,0.8692238872630786
cls_L05,cls,5,768,butterfly,92,5,5,23.55085770757134,34.54465462536324,0.042461298540244295,24.30780884213266,0.0017468171983747972,0.8771324986509536,0.8498183773195553
cls_L05,cls,5,768,plant,99,5,5,23.34352686544177,34.82216697945589,0.04283842821884898,24.599082501195195,0.0017414644719683178,0.8876429314926787,0.8423369699748793
cls_L05,cls,5,768,toy,100,5,5,25.15136672271303,32.71720316847476,0.039759270779386575,23.03145550097743,0.0017263030023308443,0.8310760645823879,0.9075717717403352
cls_L05,cls,5,768,sock,83,5,5,25.404535166832435,32.51954283150069,0.039363050472404494,22.855424505773286,0.0017222629342308377,0.824724093178211,0.9167072010755013
cls_L05,cls,5,768,drawer,87,5,5,24.810737880455477,33.33777860388786,0.04030512936851203,23.413047616297302,0.0017214815443529242,0.8448455839886734,0.8952803871296384
cls_L05,cls,5,768,cat,68,5,5,24.68688228847295,33.561170770078235,0.04050734265731603,23.561899885016505,0.0017191883020891486,0.8502168275770807,0.8908111334189039
cls_L05,cls,5,768,sweater,97,5,5,25.08319507418444,33.03024680931985,0.039867329382977906,23.227876333779708,0.0017163570534857663,0.8381637908756908,0.9051118392635177
cls_L05,cls,5,768,jeans,84,5,5,25.08749299420926,32.996330486997294,0.03986049942219503,23.24009772785743,0.0017151605767309257,0.8386047924482312,0.9052669270937229
cls_L05,cls,5,768,shorts,95,5,5,25.058776822038688,33.02371308188382,0.03990617766787884,23.274083718447937,0.001714618635501756,0.8398311562492377,0.9042307214854245
cls_L05,cls,5,768,refrigerator,65,5,5,25.015875560310757,33.304238161596686,0.03997461522340486,23.3992182557865,0.0017083739630284168,0.8443465599253214,0.9026826555474748
cls_L05,cls,5,768,napkin,77,5,5,25.244443917030114,33.188527652295434,0.03961267688393768,23.345254219981477,0.0016968192554541867,0.8423993005129096,0.9109304056899843
cls_L05,cls,5,768,scarf,73,5,5,25.459691489327724,32.9360532895779,0.03927777366898508,23.16054084482851,0.001695891902185668,0.8357340307086915,0.9186974834280117
cls_L05,cls,5,768,door,95,5,5,25.237075263684307,33.311905850888444,0.03962424288677309,23.416001578791743,0.001692186548307266,0.8449521759287573,0.9106645123154363
cls_L05,cls,5,768,clock,92,5,5,22.660197790329097,36.95204933374268,0.04413024145917999,26.08686061348857,0.00169166547531449,0.9413284998443671,0.8176794558835417
cls_L05,cls,5,768,shirt,91,5,5,25.638769030706833,32.984658758455126,0.03900343260639105,23.14802724598455,0.0016849570890822634,0.8352824851048734,0.9251593875980769
cls_L05,cls,5,768,chair,95,5,5,24.894915433679888,33.996357002406725,0.04016884502636702,23.915175748579355,0.0016796382953093369,0.8629645722599688,0.8983178829430033
cls_L05,cls,5,768,jacket,76,5,5,25.483345935175116,33.23447235763281,0.03924131480001934,23.383378256064216,0.0016781713219663865,0.8437749831688448,0.9195510397203569
cls_L05,cls,5,768,book,94,5,5,25.450310387909575,33.44079963078883,0.03929225163694114,23.53131494657943,0.0016697856335756009,0.8491131886745936,0.9183589720886952
cls_L05,cls,5,768,tray,80,5,5,25.398518916314476,33.53021680958132,0.039372374558331445,23.58823028038711,0.0016691533909209107,0.8511669438805237,0.9164901083344978
cls_L05,cls,5,768,hat,78,5,5,25.26884015002324,34.420621879205,0.03957443214895957,24.161780963554886,0.0016378938377370773,0.8718631714630743,0.9118107289203464
cls_L05,cls,5,768,basket,91,5,5,25.26242987381183,34.428312071540915,0.039584474058714555,24.223025469851635,0.001634167214495234,0.8740731422253752,0.9115794180018315
cls_L05,cls,5,768,dish,90,5,5,25.654651855089806,33.93823737210194,0.03897928553653723,23.865442934980415,0.001633294032829532,0.8611699939275372,0.9257325096563895
cls_L05,cls,5,768,closet,81,5,5,25.61212274324053,34.28273948739619,0.03904401091720978,24.132333217911956,0.0016179128045617154,0.870800567470951,0.9241978725204786
cls_L05,cls,5,768,bench,64,5,5,25.795285559086434,34.19496194231358,0.038766773785442674,24.01544428738604,0.0016142434560665062,0.8665827015019244,0.9308071913351137
cls_L05,cls,5,768,fork,63,5,5,25.953989070796226,34.18208188525117,0.03852972262846536,24.018201588342446,0.0016041884937449385,0.866682197030013,0.9365339110355504
cls_L05,cls,5,768,towel,83,5,5,25.981640824526817,34.248242236224854,0.03848871619593765,24.067804429783983,0.0015991785336392271,0.8684720853961907,0.9375317077517956
cls_L05,cls,5,768,glass,80,5,5,25.92474765109114,34.36148290773958,0.03857318163549844,24.135914622662693,0.0015981653166472385,0.8709298002832582,0.9354787521894118
cls_L05,cls,5,768,flower,93,5,5,24.129373568123732,36.9742437814224,0.04144326404399725,26.003540402218682,0.0015937546735159654,0.9383219406940166,0.87069377030833
cls_L05,cls,5,768,bowl,88,5,5,25.522062230702886,35.094338799383976,0.039181786760045044,24.629101324455778,0.0015908735866516977,0.8887261424733196,0.9209480936981683
cls_L05,cls,5,768,dress,97,5,5,26.06349849328896,34.27223717308155,0.038367834627323266,24.124214230592273,0.0015904283663120704,0.8705075987512906,0.9404854919452368
cls_L05,cls,5,768,crib,60,5,5,26.496641397760904,33.864359055524446,0.037740632293287744,23.748278797501694,0.0015891944260507014,0.8569421972829928,0.95611519022614
cls_L05,cls,5,768,can,61,5,5,26.226592109894163,34.34243561721924,0.03812923904904683,24.091118472295708,0.0015827093745313101,0.8693133584411934,0.9463706259108694
cls_L05,cls,5,768,pony,63,5,5,25.643071643962546,35.01555063646375,0.038996888277830086,24.640086919607764,0.0015826603374031792,0.8891225509932075,0.9253146447806647
cls_L05,cls,5,768,necklace,85,5,5,25.92208854630382,35.139639297534664,0.03857713849768436,24.678606572920724,0.001563181388855811,0.8905125092562906,0.9353828000103641
cls_L05,cls,5,768,bed,74,5,5,26.50407320984465,34.57264988327584,0.03773004972037886,24.321842409400823,0.0015512825502806288,0.8776388913909514,0.9563833626453349
cls_L05,cls,5,768,cup,83,5,5,25.64002642812421,35.88101694881549,0.03900151986205105,25.241083183226348,0.0015451603078575102,0.9108091356545918,0.9252047600191645
cls_L05,cls,5,768,pillow,85,5,5,26.428190153347543,34.92196079320467,0.037838383718203056,24.52886632599427,0.0015426062996684088,0.8851092235143212,0.9536451687018639
cls_L05,cls,5,768,pajamas,86,5,5,26.961126630872798,34.9876593785417,0.0370904381590239,24.620967456509238,0.0015064573812763808,0.888432636795289,0.9728758573743749
cls_L05,cls,5,768,dog,71,5,5,26.50089471634579,35.948556048234046,0.03773457502863851,25.283686626252802,0.0014924475052406946,0.9123464549858248,0.9562686686405109
cls_L05,cls,5,768,paper,99,5,5,26.649409442959886,35.84181256285375,0.037524283685925176,25.259326662322376,0.001485561519020917,0.9114674405025323,0.9616277322273403
cls_L05,cls,5,768,bucket,71,5,5,26.833603753570856,36.241066354854155,0.03726670517995281,25.38901685999727,0.0014678278164709057,0.9161472324112108,0.9682742719032429
cls_L05,cls,5,768,blanket,92,5,5,27.5381540108348,35.943636406495024,0.03631325467954581,25.281791365560053,0.0014363402558971075,0.9122780656563784,0.9936975394463028
cls_L05,cls,5,768,lamp,92,5,5,26.354965408230623,38.117344796383726,0.037943514040344795,26.947954753542273,0.0014080294548274455,0.972400558191718,0.9510028983078266
cls_L05,cls,5,768,bird,63,5,5,27.474978837398293,37.459702436526456,0.036396752329389374,26.30558934413558,0.0013836128836818271,0.9492211930642768,0.9914179017344485
cls_L05,cls,5,768,window,99,5,5,27.835602708593107,37.69312269897689,0.03592521457030606,26.542207386658948,0.0013535126919535466,0.9577594112234011,1.0044307948038567
cls_L05,cls,5,768,car,69,5,5,27.68472805775548,39.980673525911094,0.03612099775420638,28.202164305210676,0.0012807881467286045,1.017657947083965,0.9989865747866695
cls_L05,cls,5,768,stick,73,5,5,29.07479765474948,39.67010999210639,0.03439404847712314,27.87661122231606,0.0012337958944446475,1.0059105620811701,1.0491463907877197
cls_L05,cls,5,768,balloon,74,5,5,29.44286519091109,40.19536875514435,0.03396408581555767,28.27237499139525,0.0012013170391908957,1.0201914569945056,1.0624278839803987
cls_L05,cls,5,768,ball,86,5,5,29.04302767414032,41.857801285857256,0.03443167190486796,29.422787214207165,0.001170238280085246,1.0617033824019741,1.0479999903591666
cls_L06,cls,6,768,swing,65,5,5,22.05461418274728,28.871277110552615,0.045341985659503065,20.19506453706966,0.002245201325119522,0.7287266216736895,0.7958273397051551
cls_L06,cls,6,768,cracker,73,5,5,23.229688634411403,29.79278857752105,0.043048360042099124,20.871883987582176,0.0020625047584449463,0.7531492399203256,0.8382291866417884
cls_L06,cls,6,768,stroller,88,5,5,23.064089544738135,31.035881525494336,0.04335744526400094,21.77886672851179,0.0019908035530259967,0.7858771605219542,0.8322536442042623
cls_L06,cls,6,768,grass,100,5,5,23.406726338124386,30.74638583733611,0.04272276206225477,21.593835476319473,0.0019784702957983537,0.7792004203180962,0.8446174845102512
cls_L06,cls,6,768,table,94,5,5,23.79687985321204,31.471217197337495,0.042022315789648476,22.114554228137102,0.0019002108455879274,0.7979902397889709,0.8586959368203222
cls_L06,cls,6,768,plate,93,5,5,22.942638869104652,33.09247493808701,0.043586965113530794,23.31300532104769,0.0018696416233465686,0.8412356186078789,0.8278711704373715
cls_L06,cls,6,768,slide,57,5,5,24.39980524706928,31.985123604848823,0.040983933677917875,22.44127994495722,0.0018262743381144521,0.8097799385738002,0.8804521329731183
cls_L06,cls,6,768,shower,77,5,5,24.595667860036222,32.05795023315528,0.040657566433673874,22.539671346626783,0.00180382250514751,0.8133303324637918,0.8875197162431587
cls_L06,cls,6,768,apple,64,5,5,24.80346800720684,32.77443207587123,0.04031694276419097,22.96325490700131,0.001755715508427277,0.8286150876267001,0.8950180581748212
cls_L06,cls,6,768,shirt,91,5,5,25.405330748769522,32.040637746722176,0.039361817796780066,22.475290269027187,0.0017513374610793754,0.811007180433614,0.9167359091658476
cls_L06,cls,6,768,sink,64,5,5,25.45619989981332,32.11724580229948,0.03928316103486182,22.513240932689946,0.0017448914242205534,0.8123766070512152,0.9185714915438841
cls_L06,cls,6,768,vacuum,62,5,5,25.27887356887765,32.605929886909806,0.03955872469061123,22.85838556738068,0.0017306001149557226,0.8248309412854683,0.9121727787376267
cls_L06,cls,6,768,couch,98,5,5,25.42426063063998,32.55983609629347,0.039332510570429434,22.893824471227674,0.0017180401911380708,0.8261097325777088,0.91741898244045
cls_L06,cls,6,768,watch,97,5,5,25.173006838347735,33.45822243228171,0.03972509150065588,23.533781301999596,0.0016880029176306044,0.8492021856099531,0.9083526421520223
cls_L06,cls,6,768,refrigerator,65,5,5,25.84724684884919,32.91298697361454,0.03868884008605828,23.085103239203118,0.0016759223333407884,0.8330119105890139,0.9326821828746116
cls_L06,cls,6,768,clock,92,5,5,23.565219939156048,36.12881388938697,0.04243541976616126,25.425720869144012,0.0016689957379993018,0.9174716742587864,0.8503366297115301
cls_L06,cls,6,768,sweater,97,5,5,25.91627602924048,33.32871839035665,0.03858579060015154,23.448552933603917,0.0016455510371752868,0.8461267717702132,0.9351730588671647
cls_L06,cls,6,768,jeans,84,5,5,26.04051763316244,33.17952233394634,0.03840169439360553,23.35727311905608,0.0016441000710085212,0.842832995176415,0.9396562415839708
cls_L06,cls,6,768,tree,99,5,5,25.37642433752121,34.41948393319613,0.039406655039315945,24.218763606621387,0.001627112584250263,0.8739193554826732,0.9156928388961276
cls_L06,cls,6,768,jacket,76,5,5,26.291051133428414,33.28576870724471,0.03803575577579418,23.385682840179825,0.0016264547858505767,0.8438581426850646,0.9486965905726945
cls_L06,cls,6,768,oven,83,5,5,26.19230981813133,33.48641283516752,0.038179145212605924,23.510879490078164,0.0016238926846066273,0.8483757876550925,0.9451335702622626
cls_L06,cls,6,768,tray,80,5,5,26.228731006119972,33.42783687615226,0.03812612969215587,23.481273330986717,0.0016236823767918618,0.8473074674100226,0.9464478066803531
cls_L06,cls,6,768,bed,74,5,5,26.569043692776546,33.05863646302868,0.03763778672515318,23.194148538232746,0.0016227276747457164,0.8369467438858026,0.9587277830084667
cls_L06,cls,6,768,box,86,5,5,26.192309945235074,33.484053070592054,0.03817914502733352,23.558389779063262,0.0016206177665531272,0.850090167538519,0.945133574848724
cls_L06,cls,6,768,rock,71,5,5,25.97820200015303,33.882941404976066,0.03849381108030915,23.833600999620156,0.001615106801566521,0.860020997055552,0.9374076198656767
cls_L06,cls,6,768,toy,100,5,5,26.37817478595612,33.51373365537934,0.0379101286618362,23.605497857247492,0.0016059872531007356,0.8517900338898109,0.9518403945876729
cls_L06,cls,6,768,pajamas,86,5,5,26.587907717133106,33.37662888507173,0.03761108285160796,23.45237732646297,0.0016037215472040323,0.8462647726606295,0.959408479854733
cls_L06,cls,6,768,door,95,5,5,26.27471661119455,33.81413331976392,0.03805940192610649,23.7793846171893,0.0016005208939929697,0.8580646318686181,0.9481071692721441
cls_L06,cls,6,768,purse,76,5,5,26.555751090263186,33.66471620187025,0.037656626491225684,23.66302738451112,0.0015913697718946231,0.8538659518930615,0.9582481275310093
cls_L06,cls,6,768,book,94,5,5,26.494699008874935,34.00267528872575,0.03774339914807222,23.861695165932055,0.0015817568234615378,0.861034757960729,0.9560451003045035
cls_L06,cls,6,768,pants,90,5,5,26.940383088558278,33.479658627521886,0.03711899703552119,23.54630194391526,0.001576425764178792,0.8496539853587303,0.9721273392656727
cls_L06,cls,6,768,closet,81,5,5,26.40932069262788,34.20681153143459,0.03786541924492395,24.041154283540276,0.0015750250091297996,0.8675104310769565,0.9529642756877413
cls_L06,cls,6,768,doll,89,5,5,26.68565335914705,33.898895341877214,0.03747331896062532,23.836307200566885,0.0015721109249562833,0.8601186486708692,0.962935571900287
cls_L06,cls,6,768,crib,60,5,5,27.07268102605993,33.678342936782904,0.036937605072708116,23.576051844431465,0.0015667426130738077,0.8507274924256925,0.9769012298800359
cls_L06,cls,6,768,jar,79,5,5,26.42241306769328,34.54563180717968,0.037846656830246184,24.25003096362808,0.0015606848868362803,0.8750476190442146,0.9534367060795126
cls_L06,cls,6,768,dish,90,5,5,26.61096482890184,34.39619443271854,0.03757849467050937,24.168490823997736,0.0015548548291313405,0.8721052926963808,0.9602404817101338
cls_L06,cls,6,768,napkin,77,5,5,26.79744624723912,34.140673693792486,0.03731698874488937,24.019386267586395,0.0015536195775013527,0.8667249454600379,0.9669695502773771
cls_L06,cls,6,768,scarf,73,5,5,27.216922016837962,33.82082352529917,0.03674184756752957,23.740681703938726,0.001547632373228519,0.8566680607821405,0.9821060783084031
cls_L06,cls,6,768,dress,97,5,5,26.83873848438204,34.42955979224201,0.037259575392558725,24.20589825229305,0.0015392767086852101,0.8734551169961303,0.9684595555417463
cls_L06,cls,6,768,sock,83,5,5,27.535294146537197,34.01427944293652,0.036317026238332696,23.907592139650305,0.0015190582985603795,0.8626909223439303,0.9935943429824237
cls_L06,cls,6,768,butterfly,92,5,5,25.856910725516425,36.33425878961391,0.03867438034711425,25.570815531126758,0.001512442194111362,0.9227073268933936,0.9330308979868144
cls_L06,cls,6,768,drawer,87,5,5,26.83546788390556,35.258203610103024,0.03726411644194753,24.756045497285893,0.0015052531894091464,0.8933068457455396,0.9683415379126521
cls_L06,cls,6,768,shorts,95,5,5,27.06974574857262,34.89728449018438,0.03694161036044196,24.551052444606192,0.0015046854078370861,0.8859097961113753,0.9767953121770706
cls_L06,cls,6,768,bottle,85,5,5,26.7544571575699,35.36549675486533,0.03737694972133121,24.84220035033693,0.0015045748441854215,0.8964156912206027,0.9654183151215807
cls_L06,cls,6,768,shoe,94,5,5,27.04731866988943,35.211727086912916,0.03697224158168607,24.733293316036562,0.0014948369838687849,0.8924858471224801,0.9759860446823909
cls_L06,cls,6,768,chair,95,5,5,26.807326657117564,35.65945678857,0.03730323477572471,25.05784013205492,0.0014886851611765623,0.9041969215970322,0.967326078858816
cls_L06,cls,6,768,glass,80,5,5,27.335223685105653,35.00542902010553,0.036582835813590855,24.618040558771778,0.0014860173670709078,0.8883270214705007,0.9863749220596489
cls_L06,cls,6,768,towel,83,5,5,27.488815036281842,34.89167705217525,0.036378432416243604,24.50247735617348,0.001484683850022126,0.8841569935874668,0.9919171725563222
cls_L06,cls,6,768,flower,93,5,5,25.544168972739534,37.41973313321503,0.03914787758674746,26.3681494029056,0.0014846653433491853,0.9514786347374887,0.9217458020397786
cls_L06,cls,6,768,bench,64,5,5,27.35908624546005,35.11078134363594,0.03655092831055129,24.638633893721735,0.0014834803125941562,0.8890701194378051,0.9872359880374092
cls_L06,cls,6,768,bowl,88,5,5,27.055534595347396,35.62806800580404,0.03696101426034897,25.06603599785018,0.0014745456466877724,0.9044926644297282,0.9762825113558158
cls_L06,cls,6,768,blanket,92,5,5,27.835347130461365,34.67556817795844,0.0359255444278494,24.373937690200403,0.0014739327261960363,0.879518717915523,1.0044215724224093
cls_L06,cls,6,768,plant,99,5,5,25.997501571143612,37.23287450960148,0.038465234717399446,26.26097319313609,0.0014647299791408044,0.9476112463899167,0.9381040331473428
cls_L06,cls,6,768,basket,91,5,5,27.216340709217906,35.684103441794335,0.03674263232828026,25.10841477019848,0.0014633593026307098,0.9060218766561793,0.9820851021764706
cls_L06,cls,6,768,cup,83,5,5,26.998974923484496,36.44036891104036,0.03703844323104915,25.646816438612255,0.001444173132353627,0.9254497734181066,0.9742415899948582
cls_L06,cls,6,768,necklace,85,5,5,27.5476939653109,35.81006672971591,0.03630067915155577,25.167674953791437,0.0014423533051108155,0.9081602443405306,0.9940417829016048
cls_L06,cls,6,768,cat,68,5,5,27.684595987858096,35.8665155370505,0.03612117007012058,25.190803357457757,0.0014339030620643893,0.9089948187206979,0.9989818091247441
cls_L06,cls,6,768,paper,99,5,5,27.423879032816146,36.185314865312094,0.0364645715802412,25.497858156159104,0.001430103319146163,0.9200747043885846,0.9895739963637585
cls_L06,cls,6,768,fork,63,5,5,27.974602516700184,35.63376535481494,0.035746709873822995,25.01012392329797,0.0014292895942240192,0.902475111223874,1.009446518343102
cls_L06,cls,6,768,pillow,85,5,5,28.097233835458482,35.65779234333231,0.0355906921605218,25.037217009211396,0.0014215115101421892,0.9034527487517048,1.0138715948991135
cls_L06,cls,6,768,hat,78,5,5,27.92743874525868,36.34610178795944,0.03580707880595648,25.515666521083002,0.0014033369959734316,0.9207173084062497,1.0077446423344927
cls_L06,cls,6,768,pony,63,5,5,27.768268458382114,36.853381058042494,0.03601232829835094,25.94414736217423,0.0013880713748510311,0.9361787789654132,1.0020010793360443
cls_L06,cls,6,768,can,61,5,5,28.31846907640825,36.339336660281276,0.03531264339544001,25.467361330082497,0.0013865843004994827,0.9189742449670373,1.0218547340188997
