readout,kind,block,dim,category,n_exemplars,k,effective_k,mean_knn_dist,mean_pairwise_dist,local_coherence,global_dispersion,local_over_global,global_dispersion_per_sqrt_dim,mean_knn_dist_per_sqrt_dim
cls_L00,cls,0,768,slide,57,5,5,26.90947785562259,39.08353446061196,0.03716162778651074,27.45830652523978,0.0013533838203878899,0.9908162914899029,0.9710121427309986
cls_L00,cls,0,768,bucket,71,5,5,25.38000481733057,42.319258119323024,0.0394010957522418,29.5145647011229,0.0013349712642295132,1.0650151172004958,0.9158220383324878
cls_L00,cls,0,768,dress,97,5,5,27.055491127163684,39.48861714649935,0.03696107364305064,27.79929887050859,0.0013295685554955304,1.0031207928856871,0.9762809428328428
cls_L00,cls,0,768,swing,65,5,5,30.374822403260698,36.94952650191026,0.032922003188161894,25.961419625475557,0.0012681125941146924,0.9368020380820716,1.0960569931943525
cls_L00,cls,0,768,stick,73,5,5,27.05668489100126,42.80699115013343,0.03695944288919846,30.35766208175845,0.001217466707075804,1.0954377734294336,0.9763240190749037
cls_L00,cls,0,768,tree,99,5,5,31.22003273996905,37.96471557542524,0.03203071592938347,26.69545701724095,0.00119985643657259,0.9632893309402593,1.1265558941581288
cls_L00,cls,0,768,balloon,74,5,5,23.182117624640306,50.40549556786789,0.04313669769913938,36.08353829648897,0.0011954675105500035,1.3020525342995048,0.8365126156857281
cls_L00,cls,0,768,grass,100,5,5,32.086814684942624,39.05484887253209,0.03116544941649412,27.50272875173916,0.0011331766275927565,0.9924192405166166,1.157833193486829
cls_L01,cls,1,768,pants,90,5,5,17.75176722185783,25.888391039321856,0.05633241961221166,18.04972853984898,0.0031209566109454065,0.6513134769550926,0.6405617240081996
cls_L01,cls,1,768,cat,68,5,5,19.34990715597696,26.471118414424033,0.051679834530426245,18.483588625503657,0.0027959848911113727,0.6669690542828026,0.6982296315810979
cls_L01,cls,1,768,watch,97,5,5,19.788595490501855,28.18431582385917,0.05053415743830737,19.843666997970104,0.0025466138614136558,0.7160466551867083,0.7140594333328664
cls_L01,cls,1,768,stroller,88,5,5,20.602542973369896,27.68875289036769,0.048537697569303165,19.421298009885856,0.0024991994636298994,0.7008057271262215,0.7434302332291215
cls_L01,cls,1,768,oven,83,5,5,21.26576528076118,29.072213606901133,0.04702393667932962,20.391679891354606,0.00230603544827448,0.7358213671563913,0.7673622068356791
